Frequency Analysis
Freq,Power
-14.99 , 0.000115523582362
-14.97 , 0.000112270642094
-14.95 , 0.000108185502643
-14.93 , 0.000103350215192
-14.91 , 9.78596166022e-05
-14.89 , 9.18195910954e-05
-14.87 , 8.53451503895e-05
-14.85 , 7.85583652755e-05
-14.83 , 7.15861841177e-05
-14.81 , 6.45581756567e-05
-14.79 , 5.76042347804e-05
-14.77 , 5.08522905715e-05
-14.75 , 4.44260559254e-05
-14.73 , 3.84428573643e-05
-14.71 , 3.30115823597e-05
-14.69 , 2.82307795317e-05
-14.67 , 2.4186944554e-05
-14.65 , 2.09530214991e-05
-14.63 , 1.8587145753e-05
-14.61 , 1.71316505748e-05
-14.59 , 1.66123549401e-05
-14.57 , 1.7038145554e-05
-14.55 , 1.84008609379e-05
-14.53 , 2.06754803517e-05
-14.51 , 2.38206151094e-05
-14.49 , 2.77792946558e-05
-14.47 , 3.2480034686e-05
-14.45 , 3.78381696955e-05
-14.43 , 4.3757427723e-05
-14.41 , 5.01317207739e-05
-14.39 , 5.68471205622e-05
-14.37 , 6.37839858485e-05
-14.35 , 7.08192048353e-05
-14.33 , 7.78285138736e-05
-14.31 , 8.46888521566e-05
-14.29 , 9.12807111761e-05
-14.27 , 9.74904375023e-05
-14.25 , 0.000103212447935
-14.23 , 0.000108351317254
-14.21 , 0.000112823700659
-14.19 , 0.000116560055504
-14.17 , 0.000119506130073
-14.15 , 0.000121624190841
-14.13 , 0.000122893963899
-14.11 , 0.000123313270877
-14.09 , 0.000122898344748
-14.07 , 0.000121683816255
-14.05 , 0.000119722367198
-14.03 , 0.000117084052558
-14.01 , 0.000113855299046
-13.99 , 0.000110137593346
-13.97 , 0.000106045878746
-13.95 , 0.000101706684066
-13.93 , 9.72560136471e-05
-13.91 , 9.28370315896e-05
-13.89 , 8.85975773771e-05
-13.87 , 8.46875533403e-05
-13.85 , 8.12562271526e-05
-13.83 , 7.84494945608e-05
-13.81 , 7.64071488508e-05
-13.79 , 7.52602040812e-05
-13.77 , 7.5128318877e-05
